1785859238.303747 server started (2970769): version 3.4, socket /tmp/tmux-1001/default, protocol 8
1785859238.303791 on Linux 6.8.0-101-generic #101-Ubuntu SMP PREEMPT_DYNAMIC Mon Feb  9 10:15:05 UTC 2026
1785859238.303800 using libevent 2.1.12-stable poll
1785859238.303804 using ncurses 6.4 20240113
1785859378.127529 utf8_to_data: 41000064 -> (1 1 d)
1785859378.127532 utf8_to_data: 4100003a -> (1 1 :)
1785859378.127537 /dev/pts/0: \033[32m
1785859378.127540 /dev/pts/0: \033[1m
1785859378.127542 /dev/pts/0: \r
1785859378.127545 /dev/pts/0: \n
1785859378.127547 /dev/pts/0: todd@old
1785859378.127551 utf8_to_data: 4100002f -> (1 1 /)
1785859378.127553 /dev/pts/0: \033(B\033[m
1785859378.127556 /dev/pts/0: :
1785859378.127559 utf8_to_data: 41000076 -> (1 1 v)
1785859378.127562 utf8_to_data: 41000061 -> (1 1 a)
1785859378.127565 utf8_to_data: 41000072 -> (1 1 r)
1785859378.127568 utf8_to_data: 4100002f -> (1 1 /)
1785859378.127571 utf8_to_data: 4100006e -> (1 1 n)
1785859378.127574 utf8_to_data: 41000067 -> (1 1 g)
1785859378.127577 utf8_to_data: 41000069 -> (1 1 i)
1785859378.127580 utf8_to_data: 4100006e -> (1 1 n)
1785859378.127584 utf8_to_data: 41000078 -> (1 1 x)
1785859378.127587 utf8_to_data: 4100002f -> (1 1 /)
1785859378.127590 utf8_to_data: 41000066 -> (1 1 f)
1785859378.127593 utf8_to_data: 41000061 -> (1 1 a)
1785859378.127596 utf8_to_data: 41000073 -> (1 1 s)
1785859378.127600 utf8_to_data: 41000074 -> (1 1 t)
1785859378.127603 utf8_to_data: 41000066 -> (1 1 f)
1785859378.127606 utf8_to_data: 4100006f -> (1 1 o)
1785859378.127609 utf8_to_data: 4100006f -> (1 1 o)
1785859378.127612 utf8_to_data: 41000064 -> (1 1 d)
1785859378.127615 utf8_to_data: 4100002f -> (1 1 /)
1785859378.127618 utf8_to_data: 41000070 -> (1 1 p)
1785859378.127621 utf8_to_data: 41000072 -> (1 1 r)
1785859378.127624 utf8_to_data: 41000069 -> (1 1 i)
1785859378.127627 utf8_to_data: 41000076 -> (1 1 v)
1785859378.127630 utf8_to_data: 41000061 -> (1 1 a)
1785859378.127633 utf8_to_data: 41000074 -> (1 1 t)
1785859378.127636 utf8_to_data: 41000065 -> (1 1 e)
1785859378.127639 utf8_to_data: 41000024 -> (1 1 $)
1785859378.127643 /dev/pts/0: \033[34m
1785859378.127646 /dev/pts/0: \033[1m
1785859378.127649 /dev/pts/0: /var/nginx/fastfood/private
1785859378.127652 utf8_to_data: 41000020 -> (1 1  )
1785859378.127655 /dev/pts/0: \033(B\033[m
1785859378.127658 /dev/pts/0: $ 
1785859378.127662 tty_draw_line: 171 to end of line (14 cleared)
1785859378.127665 tty_clear_line: /dev/pts/0, 171 at 38,6
1785859378.127669 /dev/pts/0: \033[K
1785859378.127673 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,7 at 0,7, width 209
1785859378.127676 tty_draw_line: px=0 py=7 nx=209 atx=0 aty=7
1785859378.127679 tty_draw_line: defaults: fg=8, bg=8
1785859378.127682 tty_draw_line: 209 to end of line (0 cleared)
1785859378.127685 tty_clear_line: /dev/pts/0, 209 at 0,7
1785859378.127687 /dev/pts/0: \r
1785859378.127690 /dev/pts/0: \n
1785859378.127693 /dev/pts/0: \033[K
1785859378.127696 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,8 at 0,8, width 209
1785859378.127700 tty_draw_line: px=0 py=8 nx=209 atx=0 aty=8
1785859378.127702 tty_draw_line: defaults: fg=8, bg=8
1785859378.127705 tty_draw_line: 209 to end of line (0 cleared)
1785859378.127709 tty_clear_line: /dev/pts/0, 209 at 0,8
1785859378.127711 /dev/pts/0: \r
1785859378.127723 /dev/pts/0: \n
1785859378.127726 /dev/pts/0: \033[K
1785859378.127729 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,9 at 0,9, width 209
1785859378.127733 tty_draw_line: px=0 py=9 nx=209 atx=0 aty=9
1785859378.127736 tty_draw_line: defaults: fg=8, bg=8
1785859378.127739 tty_draw_line: 209 to end of line (0 cleared)
1785859378.127743 tty_clear_line: /dev/pts/0, 209 at 0,9
1785859378.127745 /dev/pts/0: \r
1785859378.127748 /dev/pts/0: \n
1785859378.127750 /dev/pts/0: \033[K
1785859378.127776 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,10 at 0,10, width 209
1785859378.127780 tty_draw_line: px=0 py=10 nx=209 atx=0 aty=10
1785859378.127783 tty_draw_line: defaults: fg=8, bg=8
1785859378.127786 tty_draw_line: 209 to end of line (0 cleared)
1785859378.127790 tty_clear_line: /dev/pts/0, 209 at 0,10
1785859378.127792 /dev/pts/0: \r
1785859378.127795 /dev/pts/0: \n
1785859378.127798 /dev/pts/0: \033[K
1785859378.127801 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,11 at 0,11, width 209
1785859378.127804 tty_draw_line: px=0 py=11 nx=209 atx=0 aty=11
1785859378.127807 tty_draw_line: defaults: fg=8, bg=8
1785859378.127810 tty_draw_line: 209 to end of line (0 cleared)
1785859378.127814 tty_clear_line: /dev/pts/0, 209 at 0,11
1785859378.127816 /dev/pts/0: \r
1785859378.127819 /dev/pts/0: \n
1785859378.127822 /dev/pts/0: \033[K
1785859378.127826 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,12 at 0,12, width 209
1785859378.127829 tty_draw_line: px=0 py=12 nx=209 atx=0 aty=12
1785859378.127833 tty_draw_line: defaults: fg=8, bg=8
1785859378.127836 tty_draw_line: 209 to end of line (0 cleared)
1785859378.127839 tty_clear_line: /dev/pts/0, 209 at 0,12
1785859378.127841 /dev/pts/0: \r
1785859378.127844 /dev/pts/0: \n
1785859378.127846 /dev/pts/0: \033[K
1785859378.127850 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,13 at 0,13, width 209
1785859378.127854 tty_draw_line: px=0 py=13 nx=209 atx=0 aty=13
1785859378.127857 tty_draw_line: defaults: fg=8, bg=8
1785859378.127880 tty_draw_line: 209 to end of line (0 cleared)
1785859378.127883 tty_clear_line: /dev/pts/0, 209 at 0,13
1785859378.127886 /dev/pts/0: \r
1785859378.127888 /dev/pts/0: \n
1785859378.127891 /dev/pts/0: \033[K
1785859378.127895 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,14 at 0,14, width 209
1785859378.127898 tty_draw_line: px=0 py=14 nx=209 atx=0 aty=14
1785859378.127901 tty_draw_line: defaults: fg=8, bg=8
1785859378.127905 tty_draw_line: 209 to end of line (0 cleared)
1785859378.127908 tty_clear_line: /dev/pts/0, 209 at 0,14
1785859378.127911 /dev/pts/0: \r
1785859378.127914 /dev/pts/0: \n
1785859378.127916 /dev/pts/0: \033[K
1785859378.127920 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,15 at 0,15, width 209
1785859378.127924 tty_draw_line: px=0 py=15 nx=209 atx=0 aty=15
1785859378.127927 tty_draw_line: defaults: fg=8, bg=8
1785859378.127930 tty_draw_line: 209 to end of line (0 cleared)
1785859378.127933 tty_clear_line: /dev/pts/0, 209 at 0,15
1785859378.127936 /dev/pts/0: \r
1785859378.127938 /dev/pts/0: \n
1785859378.127940 /dev/pts/0: \033[K
1785859378.127944 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,16 at 0,16, width 209
1785859378.127947 tty_draw_line: px=0 py=16 nx=209 atx=0 aty=16
1785859378.127950 tty_draw_line: defaults: fg=8, bg=8
1785859378.127953 tty_draw_line: 209 to end of line (0 cleared)
1785859378.127957 tty_clear_line: /dev/pts/0, 209 at 0,16
1785859378.127959 /dev/pts/0: \r
1785859378.127962 /dev/pts/0: \n
1785859378.127964 /dev/pts/0: \033[K
1785859378.127967 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,17 at 0,17, width 209
1785859378.127970 tty_draw_line: px=0 py=17 nx=209 atx=0 aty=17
1785859378.127973 tty_draw_line: defaults: fg=8, bg=8
1785859378.127976 tty_draw_line: 209 to end of line (0 cleared)
1785859378.127979 tty_clear_line: /dev/pts/0, 209 at 0,17
1785859378.127982 /dev/pts/0: \r
1785859378.127984 /dev/pts/0: \n
1785859378.127987 /dev/pts/0: \033[K
1785859378.127991 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,18 at 0,18, width 209
1785859378.127994 tty_draw_line: px=0 py=18 nx=209 atx=0 aty=18
1785859378.127997 tty_draw_line: defaults: fg=8, bg=8
1785859378.128008 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128012 tty_clear_line: /dev/pts/0, 209 at 0,18
1785859378.128014 /dev/pts/0: \r
1785859378.128016 /dev/pts/0: \n
1785859378.128019 /dev/pts/0: \033[K
1785859378.128022 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,19 at 0,19, width 209
1785859378.128025 tty_draw_line: px=0 py=19 nx=209 atx=0 aty=19
1785859378.128028 tty_draw_line: defaults: fg=8, bg=8
1785859378.128031 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128034 tty_clear_line: /dev/pts/0, 209 at 0,19
1785859378.128036 /dev/pts/0: \r
1785859378.128038 /dev/pts/0: \n
1785859378.128041 /dev/pts/0: \033[K
1785859378.128044 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,20 at 0,20, width 209
1785859378.128047 tty_draw_line: px=0 py=20 nx=209 atx=0 aty=20
1785859378.128050 tty_draw_line: defaults: fg=8, bg=8
1785859378.128053 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128056 tty_clear_line: /dev/pts/0, 209 at 0,20
1785859378.128058 /dev/pts/0: \r
1785859378.128116 /dev/pts/0: \n
1785859378.128128 /dev/pts/0: \033[K
1785859378.128132 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,21 at 0,21, width 209
1785859378.128135 tty_draw_line: px=0 py=21 nx=209 atx=0 aty=21
1785859378.128138 tty_draw_line: defaults: fg=8, bg=8
1785859378.128141 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128144 tty_clear_line: /dev/pts/0, 209 at 0,21
1785859378.128146 /dev/pts/0: \r
1785859378.128148 /dev/pts/0: \n
1785859378.128151 /dev/pts/0: \033[K
1785859378.128154 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,22 at 0,22, width 209
1785859378.128157 tty_draw_line: px=0 py=22 nx=209 atx=0 aty=22
1785859378.128160 tty_draw_line: defaults: fg=8, bg=8
1785859378.128163 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128166 tty_clear_line: /dev/pts/0, 209 at 0,22
1785859378.128168 /dev/pts/0: \r
1785859378.128170 /dev/pts/0: \n
1785859378.128173 /dev/pts/0: \033[K
1785859378.128176 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,23 at 0,23, width 209
1785859378.128179 tty_draw_line: px=0 py=23 nx=209 atx=0 aty=23
1785859378.128182 tty_draw_line: defaults: fg=8, bg=8
1785859378.128185 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128188 tty_clear_line: /dev/pts/0, 209 at 0,23
1785859378.128190 /dev/pts/0: \r
1785859378.128192 /dev/pts/0: \n
1785859378.128194 /dev/pts/0: \033[K
1785859378.128198 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,24 at 0,24, width 209
1785859378.128201 tty_draw_line: px=0 py=24 nx=209 atx=0 aty=24
1785859378.128204 tty_draw_line: defaults: fg=8, bg=8
1785859378.128207 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128210 tty_clear_line: /dev/pts/0, 209 at 0,24
1785859378.128212 /dev/pts/0: \r
1785859378.128214 /dev/pts/0: \n
1785859378.128217 /dev/pts/0: \033[K
1785859378.128220 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,25 at 0,25, width 209
1785859378.128223 tty_draw_line: px=0 py=25 nx=209 atx=0 aty=25
1785859378.128226 tty_draw_line: defaults: fg=8, bg=8
1785859378.128229 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128232 tty_clear_line: /dev/pts/0, 209 at 0,25
1785859378.128234 /dev/pts/0: \r
1785859378.128236 /dev/pts/0: \n
1785859378.128239 /dev/pts/0: \033[K
1785859378.128242 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,26 at 0,26, width 209
1785859378.128246 tty_draw_line: px=0 py=26 nx=209 atx=0 aty=26
1785859378.128249 tty_draw_line: defaults: fg=8, bg=8
1785859378.128252 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128255 tty_clear_line: /dev/pts/0, 209 at 0,26
1785859378.128258 /dev/pts/0: \r
1785859378.128260 /dev/pts/0: \n
1785859378.128262 /dev/pts/0: \033[K
1785859378.128266 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,27 at 0,27, width 209
1785859378.128270 tty_draw_line: px=0 py=27 nx=209 atx=0 aty=27
1785859378.128272 tty_draw_line: defaults: fg=8, bg=8
1785859378.128276 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128279 tty_clear_line: /dev/pts/0, 209 at 0,27
1785859378.128281 /dev/pts/0: \r
1785859378.128284 /dev/pts/0: \n
1785859378.128286 /dev/pts/0: \033[K
1785859378.128297 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,28 at 0,28, width 209
1785859378.128302 tty_draw_line: px=0 py=28 nx=209 atx=0 aty=28
1785859378.128306 tty_draw_line: defaults: fg=8, bg=8
1785859378.128311 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128316 tty_clear_line: /dev/pts/0, 209 at 0,28
1785859378.128319 /dev/pts/0: \r
1785859378.128321 /dev/pts/0: \n
1785859378.128324 /dev/pts/0: \033[K
1785859378.128328 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,29 at 0,29, width 209
1785859378.128331 tty_draw_line: px=0 py=29 nx=209 atx=0 aty=29
1785859378.128334 tty_draw_line: defaults: fg=8, bg=8
1785859378.128337 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128341 tty_clear_line: /dev/pts/0, 209 at 0,29
1785859378.128343 /dev/pts/0: \r
1785859378.128346 /dev/pts/0: \n
1785859378.128348 /dev/pts/0: \033[K
1785859378.128352 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,30 at 0,30, width 209
1785859378.128356 tty_draw_line: px=0 py=30 nx=209 atx=0 aty=30
1785859378.128358 tty_draw_line: defaults: fg=8, bg=8
1785859378.128362 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128365 tty_clear_line: /dev/pts/0, 209 at 0,30
1785859378.128368 /dev/pts/0: \r
1785859378.128370 /dev/pts/0: \n
1785859378.128373 /dev/pts/0: \033[K
1785859378.128377 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,31 at 0,31, width 209
1785859378.128380 tty_draw_line: px=0 py=31 nx=209 atx=0 aty=31
1785859378.128383 tty_draw_line: defaults: fg=8, bg=8
1785859378.128386 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128390 tty_clear_line: /dev/pts/0, 209 at 0,31
1785859378.128392 /dev/pts/0: \r
1785859378.128395 /dev/pts/0: \n
1785859378.128397 /dev/pts/0: \033[K
1785859378.128401 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,32 at 0,32, width 209
1785859378.128405 tty_draw_line: px=0 py=32 nx=209 atx=0 aty=32
1785859378.128408 tty_draw_line: defaults: fg=8, bg=8
1785859378.128411 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128415 tty_clear_line: /dev/pts/0, 209 at 0,32
1785859378.128417 /dev/pts/0: \r
1785859378.128420 /dev/pts/0: \n
1785859378.128422 /dev/pts/0: \033[K
1785859378.128426 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,33 at 0,33, width 209
1785859378.128430 tty_draw_line: px=0 py=33 nx=209 atx=0 aty=33
1785859378.128433 tty_draw_line: defaults: fg=8, bg=8
1785859378.128437 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128440 tty_clear_line: /dev/pts/0, 209 at 0,33
1785859378.128443 /dev/pts/0: \r
1785859378.128445 /dev/pts/0: \n
1785859378.128448 /dev/pts/0: \033[K
1785859378.128452 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,34 at 0,34, width 209
1785859378.128455 tty_draw_line: px=0 py=34 nx=209 atx=0 aty=34
1785859378.128458 tty_draw_line: defaults: fg=8, bg=8
1785859378.128461 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128465 tty_clear_line: /dev/pts/0, 209 at 0,34
1785859378.128467 /dev/pts/0: \r
1785859378.128470 /dev/pts/0: \n
1785859378.128472 /dev/pts/0: \033[K
1785859378.128477 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,35 at 0,35, width 209
1785859378.128480 tty_draw_line: px=0 py=35 nx=209 atx=0 aty=35
1785859378.128483 tty_draw_line: defaults: fg=8, bg=8
1785859378.128486 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128489 tty_clear_line: /dev/pts/0, 209 at 0,35
1785859378.128492 /dev/pts/0: \r
1785859378.128494 /dev/pts/0: \n
1785859378.128498 /dev/pts/0: \033[K
1785859378.128502 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,36 at 0,36, width 209
1785859378.128506 tty_draw_line: px=0 py=36 nx=209 atx=0 aty=36
1785859378.128509 tty_draw_line: defaults: fg=8, bg=8
1785859378.128513 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128516 tty_clear_line: /dev/pts/0, 209 at 0,36
1785859378.128519 /dev/pts/0: \r
1785859378.128521 /dev/pts/0: \n
1785859378.128523 /dev/pts/0: \033[K
1785859378.128527 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,37 at 0,37, width 209
1785859378.128531 tty_draw_line: px=0 py=37 nx=209 atx=0 aty=37
1785859378.128533 tty_draw_line: defaults: fg=8, bg=8
1785859378.128547 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128551 tty_clear_line: /dev/pts/0, 209 at 0,37
1785859378.128553 /dev/pts/0: \r
1785859378.128556 /dev/pts/0: \n
1785859378.128558 /dev/pts/0: \033[K
1785859378.128562 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,38 at 0,38, width 209
1785859378.128566 tty_draw_line: px=0 py=38 nx=209 atx=0 aty=38
1785859378.128569 tty_draw_line: defaults: fg=8, bg=8
1785859378.128573 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128576 tty_clear_line: /dev/pts/0, 209 at 0,38
1785859378.128579 /dev/pts/0: \r
1785859378.128581 /dev/pts/0: \n
1785859378.128584 /dev/pts/0: \033[K
1785859378.128588 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,39 at 0,39, width 209
1785859378.128591 tty_draw_line: px=0 py=39 nx=209 atx=0 aty=39
1785859378.128594 tty_draw_line: defaults: fg=8, bg=8
1785859378.128597 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128601 tty_clear_line: /dev/pts/0, 209 at 0,39
1785859378.128603 /dev/pts/0: \r
1785859378.128606 /dev/pts/0: \n
1785859378.128608 /dev/pts/0: \033[K
1785859378.128612 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,40 at 0,40, width 209
1785859378.128616 tty_draw_line: px=0 py=40 nx=209 atx=0 aty=40
1785859378.128619 tty_draw_line: defaults: fg=8, bg=8
1785859378.128622 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128625 tty_clear_line: /dev/pts/0, 209 at 0,40
1785859378.128628 /dev/pts/0: \r
1785859378.128630 /dev/pts/0: \n
1785859378.128633 /dev/pts/0: \033[K
1785859378.128637 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,41 at 0,41, width 209
1785859378.128640 tty_draw_line: px=0 py=41 nx=209 atx=0 aty=41
1785859378.128643 tty_draw_line: defaults: fg=8, bg=8
1785859378.128646 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128650 tty_clear_line: /dev/pts/0, 209 at 0,41
1785859378.128652 /dev/pts/0: \r
1785859378.128655 /dev/pts/0: \n
1785859378.128657 /dev/pts/0: \033[K
1785859378.128661 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,42 at 0,42, width 209
1785859378.128665 tty_draw_line: px=0 py=42 nx=209 atx=0 aty=42
1785859378.128668 tty_draw_line: defaults: fg=8, bg=8
1785859378.128671 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128674 tty_clear_line: /dev/pts/0, 209 at 0,42
1785859378.128677 /dev/pts/0: \r
1785859378.128679 /dev/pts/0: \n
1785859378.128682 /dev/pts/0: \033[K
1785859378.128685 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,43 at 0,43, width 209
1785859378.128689 tty_draw_line: px=0 py=43 nx=209 atx=0 aty=43
1785859378.128692 tty_draw_line: defaults: fg=8, bg=8
1785859378.128696 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128699 tty_clear_line: /dev/pts/0, 209 at 0,43
1785859378.128701 /dev/pts/0: \r
1785859378.128704 /dev/pts/0: \n
1785859378.128706 /dev/pts/0: \033[K
1785859378.128710 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,44 at 0,44, width 209
1785859378.128714 tty_draw_line: px=0 py=44 nx=209 atx=0 aty=44
1785859378.128717 tty_draw_line: defaults: fg=8, bg=8
1785859378.128720 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128724 tty_clear_line: /dev/pts/0, 209 at 0,44
1785859378.128726 /dev/pts/0: \r
1785859378.128729 /dev/pts/0: \n
1785859378.128731 /dev/pts/0: \033[K
1785859378.128735 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,45 at 0,45, width 209
1785859378.128739 tty_draw_line: px=0 py=45 nx=209 atx=0 aty=45
1785859378.128742 tty_draw_line: defaults: fg=8, bg=8
1785859378.128745 tty_draw_line: 209 to end of line (0 cleared)
1785859378.128749 tty_clear_line: /dev/pts/0, 209 at 0,45
1785859378.128751 /dev/pts/0: \r
1785859378.128769 /dev/pts/0: \n
1785859378.128772 /dev/pts/0: \033[K
1785859378.128776 screen_redraw_draw_pane: /dev/pts/0 %0 line 0,46 at 0,46, width 209
1785859378.128779 tty_draw_line: px=0 py=46 nx=209 atx=0 aty=46
1785859378.128783 tty_draw_line: defaults: fg=8, bg=8
1785859378.128786 tty_draw_line: 209 to end of line (0 cleared)
